
# Surface 0 of 1 surfaces

# Curve title: ""landscape.tsv" matrix using 1:2:3"

# IsoCurve 0, 150 points
# x y z type
 105  131  0.00107766 i
 106  131  0.00113588 i
 107  131  0.00118061 i
 108  131  0.00121073 i
 109  131  0.00122557 i
 110  131  0.00122489 i
 111  131  0.00120891 i
 112  131  0.00117833 i
 113  131  0.00113423 i
 114  131  0.00107806 i
 115  131  0.00101159 i
 116  131  0.000936762 i
 117  131  0.000855676 i
 118  131  0.000770456 i
 119  131  0.00068318 i
 120  131  0.000595804 i
 121  131  0.000510101 i
 122  131  0.000427607 i
 123  131  0.000349594 i
 124  131  0.000277051 i
 125  131  0.000210682 i
 126  131  0.000150923 i
 127  131  9.79561e-05 i
 128  131  5.17502e-05 i
 129  131  1.20904e-05 i
 130  131 -2.13813e-05 i
 131  131 -4.9128e-05 i
 132  131 -7.16818e-05 i
 133  131 -8.96116e-05 i
 134  131 -0.000103495 i
 135  131 -0.000113898 i
 136  131 -0.000121353 i
 137  131 -0.000126354 i
 138  131 -0.000129343 i
 139  131 -0.000130709 i
 140  131 -0.000130788 i
 141  131 -0.000129865 i
 142  131 -0.000128177 i
 143  131 -0.000125917 i
 144  131 -0.000123242 i
 145  131 -0.000120276 i
 146  131 -0.000117115 i
 147  131 -0.000113834 i
 148  131 -0.000110489 i
 149  131 -0.000107123 i

# IsoCurve 19, 150 points
# x y z type
 0  130 -0.000687135 i
 1  130 -0.000684002 i
 2  130 -0.000678352 i
 3  130 -0.000669684 i
 4  130 -0.000657442 i
 5  130 -0.000641023 i
 6  130 -0.00061979 i
 7  130 -0.000593092 i
 8  130 -0.000560288 i
 9  130 -0.000520779 i
 10  130 -0.000474041 i
 11  130 -0.000419672 i
 12  130 -0.000357428 i
 13  130 -0.000287272 i
 14  130 -0.000209409 i
 15  130 -0.000124325 i
 16  130 -3.28088e-05 i
 17  130  6.40299e-05 i
 18  130  0.000164765 i
 19  130  0.000267673 i
 20  130  0.000370766 i
 21  130  0.000471848 i
 22  130  0.000568588 i
 23  130  0.000658598 i
 24  130  0.000739536 i
 25  130  0.000809198 i
 26  130  0.000865617 i
 27  130  0.000907159 i
 28  130  0.000932593 i
 29  130  0.000941157 i
 30  130  0.000932593 i
 31  130  0.000907159 i
 32  130  0.000865617 i
 33  130  0.000809198 i
 34  130  0.000739536 i
 35  130  0.000658598 i
 36  130  0.000568588 i
 37  130  0.000471848 i
 38  130  0.000370766 i
 39  130  0.000267673 i
 40  130  0.000164765 i
 41  130  6.40299e-05 i
 42  130 -3.28088e-05 i
 43  130 -0.000124325 i
 44  130 -0.000209409 i
 45  130 -0.000287272 i
 46  130 -0.000357428 i
 47  130 -0.000419672 i
 48  130 -0.000474041 i
 49  130 -0.000520778 i
 50  130 -0.000560288 i
 51  130 -0.000593092 i
 52  130 -0.00061979 i
 53  130 -0.000641022 i
 54  130 -0.000657441 i
 55  130 -0.000669682 i
 56  130 -0.00067835 i
 57  130 -0.000683999 i
 58  130 -0.00068713 i
 59  130 -0.000688184 i
 60  130 -0.00068754 i
 61  130 -0.000685523 i
 62  130 -0.000682399 i
 63  130 -0.000678391 i
 64  130 -0.000673674 i
 65  130 -0.000668388 i
 66  130 -0.000662641 i
 67  130 -0.000656511 i
 68  130 -0.000650054 i
 69  130 -0.000643304 i
 70  130 -0.000636275 i
 71  130 -0.000628962 i
 72  130 -0.000621341 i
 73  130 -0.000613365 i
 74  130 -0.000604964 i
 75  130 -0.00059604 i
 76  130 -0.000586463 i
 77  130 -0.000576066 i
 78  130 -0.000564636 i
 79  130 -0.000551914 i
 80  130 -0.000537586 i
 81  130 -0.00052128 i
 82  130 -0.000502564 i
 83  130 -0.000480947 i
 84  130 -0.000455881 i
 85  130 -0.000426771 i
 86  130 -0.000392989 i
 87  130 -0.000353891 i
 88  130 -0.000308844 i
 89  130 -0.000257256 i
 90  130 -0.000198613 i
 91  130 -0.000132517 i
 92  130 -5.87334e-05 i
 93  130  2.27694e-05 i
 94  130  0.000111779 i
 95  130  0.000207803 i
 96  130  0.000310047 i
 97  130  0.000417393 i
 98  130  0.000528412 i
 99  130  0.000641373 i
 100  130  0.000754284 i
 101  130  0.000864943 i
 102  130  0.000971013 i
 103  130  0.0010701 i
 104  130  0.00115987 i
 105  130  0.0012381 i
 106  130  0.00130282 i
 107  130  0.0013524 i
 108  130  0.0013856 i
 109  130  0.00140166 i
 110  130  0.00140032 i
 111  130  0.00138182 i
 112  130  0.00134694 i
 113  130  0.0012969 i
 114  130  0.00123333 i
 115  130  0.0011582 i
 116  130  0.00107371 i
 117  130  0.000982207 i
 118  130  0.000886068 i
 119  130  0.00078763 i
 120  130  0.000689087 i
 121  130  0.000592426 i
 122  130  0.000499374 i
 123  130  0.000411355 i
 124  130  0.00032948 i
 125  130  0.00025454 i
 126  130  0.000187022 i
 127  130  0.000127132 i
 128  130  7.48342e-05 i
 129  130  2.98881e-05 i
 130  130 -8.10811e-06 i
 131  130 -3.96738e-05 i
 132  130 -6.54059e-05 i
 133  130 -8.59427e-05 i
 134  130 -0.000101932 i
 135  130 -0.000114009 i
 136  130 -0.000122771 i
 137  130 -0.000128772 i
 138  130 -0.000132508 i
 139  130 -0.000134415 i
 140  130 -0.000134871 i
 141  130 -0.000134195 i
 142  130 -0.000132653 i
 143  130 -0.000130461 i
 144  130 -0.000127797 i
 145  130 -0.000124797 i
 146  130 -0.000121572 i
 147  130 -0.000118205 i
 148  130 -0.000114759 i
 149  130 -0.000111281 i

# IsoCurve 20, 150 points
# x y z type
 0  129 -0.000711996 i
 1  129 -0.00070813 i
 2  129 -0.000701478 i
 3  129 -0.000691486 i
 4  129 -0.000677535 i
 5  129 -0.000658958 i
 6  129 -0.000635045 i
 7  129 -0.000605075 i
 8  129 -0.000568335 i
 9  129 -0.000524159 i
 10  129 -0.000471969 i
 11  129 -0.000411315 i
 12  129 -0.000341928 i
 13  129 -0.000263765 i
 14  129 -0.000177057 i
 15  129 -8.23409e-05 i
 16  129  1.95045e-05 i
 17  129  0.000127248 i
 18  129  0.000239305 i
 19  129  0.000353761 i
 20  129  0.000468408 i
 21  129  0.000580808 i
 22  129  0.000688368 i
 23  129  0.000788441 i
 24  129  0.000878422 i
 25  129  0.000955862 i
 26  129  0.00101858 i
 27  129  0.00106476 i
 28  129  0.00109303 i
 29  129  0.00110255 i
 30  129  0.00109303 i
 31  129  0.00106476 i
 32  129  0.00101858 i
 33  129  0.000955862 i
 34  129  0.000878422 i
 35  129  0.000788441 i
 36  129  0.000688368 i
 37  129  0.000580808 i
 38  129  0.000468408 i
 39  129  0.000353761 i
 40  129  0.000239305 i
 41  129  0.000127248 i
 42  129  1.95045e-05 i
 43  129 -8.23409e-05 i
 44  129 -0.000177057 i
 45  129 -0.000263765 i
 46  129 -0.000341928 i
 47  129 -0.000411314 i
 48  129 -0.000471969 i
 49  129 -0.000524159 i
 50  129 -0.000568335 i
 51  129 -0.000605075 i
 52  129 -0.000635045 i
 53  129 -0.000658957 i
 54  129 -0.000677534 i
 55  129 -0.000691484 i
 56  129 -0.000701476 i
 57  129 -0.000708126 i
 58  129 -0.00071199 i
 59  129 -0.000713558 i
 60  129 -0.000713251 i
 61  129 -0.000711427 i
 62  129 -0.000708386 i
 63  129 -0.000704371 i
 64  129 -0.000699579 i
 65  129 -0.000694163 i
 66  129 -0.000688244 i
 67  129 -0.000681908 i
 68  129 -0.000675217 i
 69  129 -0.000668208 i
 70  129 -0.000660896 i
 71  129 -0.000653276 i
 72  129 -0.00064532 i
 73  129 -0.000636977 i
 74  129 -0.000628168 i
 75  129 -0.000618784 i
 76  129 -0.000608681 i
 77  129 -0.00059767 i
 78  129 -0.000585518 i
 79  129 -0.000571935 i
 80  129 -0.000556572 i
 81  129 -0.000539016 i
 82  129 -0.000518787 i
 83  129 -0.000495338 i
 84  129 -0.000468061 i
 85  129 -0.000436295 i
 86  129 -0.000399342 i
 87  129 -0.000356485 i
 88  129 -0.000307023 i
 89  129 -0.000250296 i
 90  129 -0.000185733 i
 91  129 -0.000112893 i
 92  129 -3.15148e-05 i
 93  129  5.84379e-05 i
 94  129  0.000156729 i
 95  129  0.000262813 i
 96  129  0.000375804 i
 97  129  0.000494467 i
 98  129  0.000617209 i
 99  129  0.000742111 i
 100  129  0.000866958 i
 101  129  0.000989308 i
 102  129  0.00110656 i
 103  129  0.00121607 i
 104  129  0.00131522 i
 105  129  0.00140156 i
 106  129  0.00147291 i
 107  129  0.00152744 i
 108  129  0.00156378 i
 109  129  0.00158109 i
 110  129  0.00157907 i
 111  129  0.001558 i
 112  129  0.00151875 i
 113  129  0.00146265 i
 114  129  0.00139154 i
 115  129  0.00130759 i
 116  129  0.00121325 i
 117  129  0.00111113 i
 118  129  0.00100386 i
 119  129  0.000894048 i
 120  129  0.000784124 i
 121  129  0.000676298 i
 122  129  0.000572485 i
 123  129  0.000474271 i
 124  129  0.000382887 i
 125  129  0.000299212 i
 126  129  0.000223787 i
 127  129  0.000156842 i
 128  129  9.83366e-05 i
 129  129  4.80037e-05 i
 130  129  5.3972e-06 i
 131  129 -3.00599e-05 i
 132  129 -5.90305e-05 i
 133  129 -8.22235e-05 i
 134  129 -0.000100359 i
 135  129 -0.000114141 i
 136  129 -0.000124235 i
 137  129 -0.000131254 i
 138  129 -0.00013575 i
 139  129 -0.000138209 i
 140  129 -0.000139048 i
 141  129 -0.000138623 i
 142  129 -0.000137229 i
 143  129 -0.000135107 i
 144  129 -0.000132452 i
 145  129 -0.000129419 i
 146  129 -0.000126128 i
 147  129 -0.000122673 i
 148  129 -0.000119123 i
 149  129 -0.000115531 i

# IsoCurve 21, 150 points
# x y z type
 0  128 -0.000737443 i
 1  128 -0.000732848 i
 2  128 -0.0007252 i
 3  128 -0.000713888 i
 4  128 -0.000698234 i
 5  128 -0.000677502 i
 6  128 -0.000650914 i
 7  128 -0.000617676 i
 8  128 -0.000577004 i
 9  128 -0.000528167 i
 10  128 -0.000470527 i
 11  128 -0.000403592 i
 12  128 -0.000327066 i
 13  128 -0.000240902 i
 14  128 -0.000145352 i
 15  128 -4.10084e-05 i
 16  128  7.11624e-05 i
 17  128  0.000189806 i
 18  128  0.000313182 i
 19  128  0.000439182 i
 20  128  0.000565379 i
 21  128  0.000689093 i
 22  128  0.000807472 i
 23  128  0.000917604 i
 24  128  0.00101662 i
 25  128  0.00110184 i
 26  128  0.00117086 i
 27  128  0.00122167 i
 28  128  0.00125278 i
 29  128  0.00126326 i
 30  128  0.00125278 i
 31  128  0.00122167 i
 32  128  0.00117086 i
 33  128  0.00110184 i
 34  128  0.00101662 i
 35  128  0.000917604 i
 36  128  0.000807472 i
 37  128  0.000689093 i
 38  128  0.000565379 i
 39  128  0.000439182 i
 40  128  0.000313182 i
 41  128  0.000189806 i
 42  128  7.11624e-05 i
 43  128 -4.10084e-05 i
 44  128 -0.000145352 i
 45  128 -0.000240902 i
 46  128 -0.000327066 i
 47  128 -0.000403592 i
 48  128 -0.000470527 i
 49  128 -0.000528166 i
 50  128 -0.000577004 i
 51  128 -0.000617675 i
 52  128 -0.000650914 i
 53  128 -0.000677501 i
 54  128 -0.000698233 i
 55  128 -0.000713886 i
 56  128 -0.000725197 i
 57  128 -0.000732843 i
 58  128 -0.000737436 i
 59  128 -0.000739513 i
 60  128 -0.000739537 i
 61  128 -0.000737903 i
 62  128 -0.000734939 i
 63  128 -0.000730912 i
 64  128 -0.000726038 i
 65  128 -0.000720488 i
 66  128 -0.000714391 i
 67  128 -0.000707843 i
 68  128 -0.000700912 i
 69  128 -0.000693638 i
 70  128 -0.000686038 i
 71  128 -0.000678105 i
 72  128 -0.000669809 i
 73  128 -0.000661092 i
 74  128 -0.000651869 i
 75  128 -0.000642019 i
 76  128 -0.000631382 i
 77  128 -0.000619752 i
 78  128 -0.000606871 i
 79  128 -0.000592421 i
 80  128 -0.000576017 i
 81  128 -0.000557205 i
 82  128 -0.000535456 i
 83  128 -0.000510169 i
 84  128 -0.000480675 i
 85  128 -0.000446247 i
 86  128 -0.000406116 i
 87  128 -0.000359496 i
 88  128 -0.000305612 i
 89  128 -0.000243741 i
 90  128 -0.000173253 i
 91  128 -9.3664e-05 i
 92  128 -4.68539e-06 i
 93  128  9.37223e-05 i
 94  128  0.0002013 i
 95  128  0.000317447 i
 96  128  0.000441193 i
 97  128  0.000571174 i
 98  128  0.000705645 i
 99  128  0.000842492 i
 100  128  0.000979281 i
 101  128  0.00111333 i
 102  128  0.00124177 i
 103  128  0.0013617 i
 104  128  0.00147024 i
 105  128  0.0015647 i
 106  128  0.00164267 i
 107  128  0.00170216 i
 108  128  0.00174165 i
 109  128  0.0017602 i
 110  128  0.00175752 i
 111  128  0.00173389 i
 112  128  0.00169026 i
 113  128  0.00162812 i
 114  128  0.00154947 i
 115  128  0.00145671 i
 116  128  0.00135253 i
 117  128  0.0012398 i
 118  128  0.00112141 i
 119  128  0.00100023 i
 120  128  0.000878932 i
 121  128  0.000759947 i
 122  128  0.000645382 i
 123  128  0.000536978 i
 124  128  0.000436091 i
 125  128  0.000343688 i
 126  128  0.000260363 i
 127  128  0.000186369 i
 128  128  0.000121662 i
 129  128  6.5948e-05 i
 130  128  1.87365e-05 i
 131  128 -2.06067e-05 i
 132  128 -5.28109e-05 i
 133  128 -7.86553e-05 i
 134  128 -9.89319e-05 i
 135  128 -0.000114415 i
 136  128 -0.000125835 i
 137  128 -0.000133869 i
 138  128 -0.000139122 i
 139  128 -0.000142128 i
 140  128 -0.000143347 i
 141  128 -0.000143169 i
 142  128 -0.000141919 i
 143  128 -0.000139863 i
 144  128 -0.000137215 i
 145  128 -0.000134144 i
 146  128 -0.000130784 i
 147  128 -0.000127237 i
 148  128 -0.00012358 i
 149  128 -0.000119872 i

# IsoCurve 22, 150 points
# x y z type
 0  127 -0.000763522 i
 1  127 -0.000758223 i
 2  127 -0.000749608 i
 3  127 -0.000737013 i
 4  127 -0.0007197 i
 5  127 -0.000696866 i
 6  127 -0.000667667 i
 7  127 -0.000631237 i
 8  127 -0.000586723 i
 9  127 -0.000533329 i
 10  127 -0.000470362 i
 11  127 -0.000397285 i
 12  127 -0.000313776 i
 13  127 -0.000219784 i
 14  127 -0.000115584 i
 15  127 -1.82144e-06 i
 16  127  0.000120453 i
 17  127  0.000249763 i
 18  127  0.000384214 i
 19  127  0.000521512 i
 20  127  0.000659013 i
 21  127  0.000793798 i
 22  127  0.000922766 i
 23  127  0.00104274 i
 24  127  0.00115061 i
 25  127  0.00124344 i
 26  127  0.00131862 i
 27  127  0.00137397 i
 28  127  0.00140786 i
 29  127  0.00141927 i
 30  127  0.00140786 i
 31  127  0.00137397 i
 32  127  0.00131862 i
 33  127  0.00124344 i
 34  127  0.00115061 i
 35  127  0.00104274 i
 36  127  0.000922766 i
 37  127  0.000793798 i
 38  127  0.000659013 i
 39  127  0.000521512 i
 40  127  0.000384214 i
 41  127  0.000249763 i
 42  127  0.000120453 i
 43  127 -1.82139e-06 i
 44  127 -0.000115584 i
 45  127 -0.000219784 i
 46  127 -0.000313776 i
 47  127 -0.000397285 i
 48  127 -0.000470362 i
 49  127 -0.000533329 i
 50  127 -0.000586723 i
 51  127 -0.000631236 i
 52  127 -0.000667666 i
 53  127 -0.000696865 i
 54  127 -0.000719698 i
 55  127 -0.00073701 i
 56  127 -0.000749604 i
 57  127 -0.000758217 i
 58  127 -0.000763514 i
 59  127 -0.000766079 i
 60  127 -0.000766419 i
 61  127 -0.00076496 i
 62  127 -0.000762061 i
 63  127 -0.000758012 i
 64  127 -0.000753049 i
 65  127 -0.000747355 i
 66  127 -0.000741073 i
 67  127 -0.000734307 i
 68  127 -0.000727129 i
 69  127 -0.000719584 i
 70  127 -0.00071169 i
 71  127 -0.000703439 i
 72  127 -0.000694797 i
 73  127 -0.000685703 i
 74  127 -0.000676062 i
 75  127 -0.000665743 i
 76  127 -0.000654571 i
 77  127 -0.000642323 i
 78  127 -0.000628716 i
 79  127 -0.000613404 i
 80  127 -0.000595968 i
 81  127 -0.000575914 i
 82  127 -0.000552664 i
 83  127 -0.000525565 i
 84  127 -0.000493889 i
 85  127 -0.000456842 i
 86  127 -0.000413587 i
 87  127 -0.000363269 i
 88  127 -0.000305045 i
 89  127 -0.000238124 i
 90  127 -0.000161824 i
 91  127 -7.56152e-05 i
 92  127  2.08164e-05 i
 93  127  0.000127514 i
 94  127  0.000244195 i
 95  127  0.000370207 i
 96  127  0.000504492 i
 97  127  0.000645568 i
 98  127  0.000791532 i
 99  127  0.000940085 i
 100  127  0.00108858 i
 101  127  0.00123408 i
 102  127  0.0013735 i
 103  127  0.00150364 i
 104  127  0.00162139 i
 105  127  0.0017238 i
 106  127  0.00180828 i
 107  127  0.00187262 i
 108  127  0.0019152 i
 109  127  0.001935 i
 110  127  0.00193167 i
 111  127  0.00190555 i
 112  127  0.00185765 i
 113  127  0.0017896 i
 114  127  0.00170359 i
 115  127  0.00160222 i
 116  127  0.00148841 i
 117  127  0.0013653 i
 118  127  0.00123604 i
 119  127  0.00110374 i
 120  127  0.000971319 i
 121  127  0.000841422 i
 122  127  0.00071634 i
 123  127  0.000597972 i
 124  127  0.000487793 i
 125  127  0.000386855 i
 126  127  0.000295806 i
 127  127  0.000214922 i
 128  127  0.000144153 i
 129  127  8.31805e-05 i
 130  127  3.14703e-05 i
 131  127 -1.16683e-05 i
 132  127 -4.7029e-05 i
 133  127 -7.54604e-05 i
 134  127 -9.78245e-05 i
 135  127 -0.000114964 i
 136  127 -0.000127676 i
 137  127 -0.000136694 i
 138  127 -0.00014268 i
 139  127 -0.000146214 i
 140  127 -0.000147797 i
 141  127 -0.000147854 i
 142  127 -0.000146738 i
 143  127 -0.00014474 i
 144  127 -0.000142091 i
 145  127 -0.000138977 i
 146  127 -0.000135543 i
 147  127 -0.0001319 i
 148  127 -0.000128132 i
 149  127 -0.000124303 i

# IsoCurve 23, 150 points
# x y z type
 0  126 -0.000790282 i
 1  126 -0.000784323 i
 2  126 -0.000774798 i
 3  126 -0.00076099 i
 4  126 -0.000742103 i
 5  126 -0.000717274 i
 6  126 -0.000685592 i
 7  126 -0.000646122 i
 8  126 -0.000597947 i
 9  126 -0.000540209 i
 10  126 -0.00047216 i
 11  126 -0.000393222 i
 12  126 -0.000303048 i
 13  126 -0.000201584 i
 14  126 -8.91245e-05 i
 15  126  3.36332e-05 i
 16  126  0.000165556 i
 17  126  0.000305055 i
 18  126  0.000450086 i
 19  126  0.000598175 i
 20  126  0.000746475 i
 21  126  0.000891839 i
 22  126  0.00103092 i
 23  126  0.0011603 i
 24  126  0.00127663 i
 25  126  0.00137673 i
 26  126  0.0014578 i
 27  126  0.00151748 i
 28  126  0.00155402 i
 29  126  0.00156632 i
 30  126  0.00155402 i
 31  126  0.00151748 i
 32  126  0.0014578 i
 33  126  0.00137673 i
 34  126  0.00127663 i
 35  126  0.0011603 i
 36  126  0.00103092 i
 37  126  0.000891839 i
 38  126  0.000746475 i
 39  126  0.000598175 i
 40  126  0.000450086 i
 41  126  0.000305055 i
 42  126  0.000165556 i
 43  126  3.36333e-05 i
 44  126 -8.91244e-05 i
 45  126 -0.000201583 i
 46  126 -0.000303048 i
 47  126 -0.000393222 i
 48  126 -0.000472159 i
 49  126 -0.000540208 i
 50  126 -0.000597946 i
 51  126 -0.000646121 i
 52  126 -0.00068559 i
 53  126 -0.000717272 i
 54  126 -0.0007421 i
 55  126 -0.000760986 i
 56  126 -0.000774793 i
 57  126 -0.000784315 i
 58  126 -0.000790271 i
 59  126 -0.000793289 i
 60  126 -0.000793914 i
 61  126 -0.000792608 i
 62  126 -0.000789755 i
 63  126 -0.000785669 i
 64  126 -0.000780603 i
 65  126 -0.000774755 i
 66  126 -0.000768279 i
 67  126 -0.000761286 i
 68  126 -0.000753855 i
 69  126 -0.000746033 i
 70  126 -0.000737839 i
 71  126 -0.000729265 i
 72  126 -0.000720275 i
 73  126 -0.000710801 i
 74  126 -0.000700741 i
 75  126 -0.000689954 i
 76  126 -0.000678252 i
 77  126 -0.000665393 i
 78  126 -0.000651072 i
 79  126 -0.000634917 i
 80  126 -0.000616475 i
 81  126 -0.000595212 i
 82  126 -0.000570509 i
 83  126 -0.000541658 i
 84  126 -0.000507875 i
 85  126 -0.000468305 i
 86  126 -0.000422045 i
 87  126 -0.000368173 i
 88  126 -0.000305779 i
 89  126 -0.000234013 i
 90  126 -0.000152137 i
 91  126 -5.95808e-05 i
 92  126  4.39943e-05 i
 93  126  0.000158635 i
 94  126  0.000284037 i
 95  126  0.000419498 i
 96  126  0.000563877 i
 97  126  0.000715576 i
 98  126  0.000872546 i
 99  126  0.00103231 i
 100  126  0.00119201 i
 101  126  0.00134849 i
 102  126  0.0014984 i
 103  126  0.00163832 i
 104  126  0.00176489 i
 105  126  0.00187493 i
 106  126  0.00196564 i
 107  126  0.00203465 i
 108  126  0.00208021 i
 109  126  0.00210121 i
 110  126  0.00209728 i
 111  126  0.00206879 i
 112  126  0.00201683 i
 113  126  0.00194316 i
 114  126  0.00185012 i
 115  126  0.00174053 i
 116  126  0.00161755 i
 117  126  0.00148453 i
 118  126  0.0013449 i
 119  126  0.00120199 i
 120  126  0.00105896 i
 121  126  0.000918646 i
 122  126  0.00078353 i
 123  126  0.000655654 i
 124  126  0.000536609 i
 125  126  0.00042753 i
 126  126  0.000329114 i
 127  126  0.000241658 i
 128  126  0.000165111 i
 129  126  9.91272e-05 i
 130  126  4.31315e-05 i
 131  126 -3.62054e-06 i
 132  126 -4.19844e-05 i
 133  126 -7.28746e-05 i
 134  126 -9.72206e-05 i
 135  126 -0.00011593 i
 136  126 -0.000129863 i
 137  126 -0.000139811 i
 138  126 -0.000146484 i
 139  126 -0.000150511 i
 140  126 -0.00015243 i
 141  126 -0.0001527 i
 142  126 -0.000151701 i
 143  126 -0.000149746 i
 144  126 -0.000147086 i
 145  126 -0.000143921 i
 146  126 -0.000140405 i
 147  126 -0.00013666 i
 148  126 -0.000132777 i
 149  126 -0.000128823 i

# IsoCurve 24, 150 points
# x y z type
 0  125 -0.000817769 i
 1  125 -0.000811218 i
 2  125 -0.000800866 i
 3  125 -0.00078595 i
 4  125 -0.000765619 i
 5  125 -0.000738953 i
 6  125 -0.000704979 i
 7  125 -0.000662701 i
 8  125 -0.00061114 i
 9  125 -0.000549379 i
 10  125 -0.000476621 i
 11  125 -0.00039225 i
 12  125 -0.000295894 i
 13  125 -0.000187497 i
 14  125 -6.73729e-05 i
 15  125  6.37342e-05 i
 16  125  0.000204615 i
 17  125  0.000353574 i
 18  125  0.000508429 i
 19  125  0.000666541 i
 20  125  0.000824871 i
 21  125  0.000980059 i
 22  125  0.00112854 i
 23  125  0.00126666 i
 24  125  0.00139083 i
 25  125  0.00149769 i
 26  125  0.00158423 i
 27  125  0.00164794 i
 28  125  0.00168695 i
 29  125  0.00170008 i
 30  125  0.00168695 i
 31  125  0.00164794 i
 32  125  0.00158423 i
 33  125  0.00149769 i
 34  125  0.00139083 i
 35  125  0.00126666 i
 36  125  0.00112854 i
 37  125  0.000980059 i
 38  125  0.000824871 i
 39  125  0.000666541 i
 40  125  0.000508429 i
 41  125  0.000353574 i
 42  125  0.000204615 i
 43  125  6.37344e-05 i
 44  125 -6.73727e-05 i
 45  125 -0.000187496 i
 46  125 -0.000295894 i
 47  125 -0.000392249 i
 48  125 -0.00047662 i
 49  125 -0.000549378 i
 50  125 -0.000611138 i
 51  125 -0.000662699 i
 52  125 -0.000704977 i
 53  125 -0.00073895 i
 54  125 -0.000765615 i
 55  125 -0.000785944 i
 56  125 -0.000800858 i
 57  125 -0.000811207 i
 58  125 -0.000817754 i
 59  125 -0.000821172 i
 60  125 -0.000822041 i
 61  125 -0.000820854 i
 62  125 -0.000818021 i
 63  125 -0.000813878 i
 64  125 -0.000808693 i
 65  125 -0.000802678 i
 66  125 -0.000795996 i
 67  125 -0.000788768 i
 68  125 -0.000781076 i
 69  125 -0.00077297 i
 70  125 -0.000764471 i
 71  125 -0.00075557 i
 72  125 -0.000746228 i
 73  125 -0.000736374 i
 74  125 -0.000725897 i
 75  125 -0.000714648 i
 76  125 -0.000702425 i
 77  125 -0.000688969 i
 78  125 -0.000673957 i
 79  125 -0.000656989 i
 80  125 -0.000637584 i
 81  125 -0.000615171 i
 82  125 -0.000589087 i
 83  125 -0.00055858 i
 84  125 -0.00052281 i
 85  125 -0.000480866 i
 86  125 -0.000431785 i
 87  125 -0.000374581 i
 88  125 -0.000308283 i
 89  125 -0.000231984 i
 90  125 -0.000144897 i
 91  125 -4.64125e-05 i
 92  125  6.38309e-05 i
 93  125  0.000185883 i
 94  125  0.00031942 i
 95  125  0.000463692 i
 96  125  0.000617481 i
 97  125  0.000779083 i
 98  125  0.000946311 i
 99  125  0.00111652 i
 100  125  0.00128666 i
 101  125  0.00145337 i
 102  125  0.00161307 i
 103  125  0.00176211 i
 104  125  0.00189691 i
 105  125  0.00201407 i
 106  125  0.00211059 i
 107  125  0.00218397 i
 108  125  0.00223231 i
 109  125  0.00225446 i
 110  125  0.00225 i
 111  125  0.00221934 i
 112  125  0.00216363 i
 113  125  0.00208476 i
 114  125  0.00198522 i
 115  125  0.00186802 i
 116  125  0.00173653 i
 117  125  0.00159434 i
 118  125  0.00144508 i
 119  125  0.00129234 i
 120  125  0.00113946 i
 121  125  0.000989498 i
 122  125  0.000845079 i
 123  125  0.000708389 i
 124  125  0.000581127 i
 125  125  0.000464503 i
 126  125  0.000359261 i
 127  125  0.00026572 i
 128  125  0.000183822 i
 129  125  0.000113202 i
 130  125  5.32431e-05 i
 131  125  3.15269e-06 i
 132  125 -3.79827e-05 i
 133  125 -7.1139e-05 i
 134  125 -9.7308e-05 i
 135  125 -0.000117459 i
 136  125 -0.000132508 i
 137  125 -0.000143301 i
 138  125 -0.000150597 i
 139  125 -0.000155064 i
 140  125 -0.000157279 i
 141  125 -0.00015773 i
 142  125 -0.000156824 i
 143  125 -0.000154894 i
 144  125 -0.000152208 i
 145  125 -0.000148979 i
 146  125 -0.000145374 i
 147  125 -0.000141519 i
 148  125 -0.000137514 i
 149  125 -0.000133431 i

# IsoCurve 25, 150 points
# x y z type
 0  124 -0.000846029 i
 1  124 -0.000838973 i
 2  124 -0.000827905 i
 3  124 -0.000812019 i
 4  124 -0.000790416 i
 5  124 -0.000762124 i
 6  124 -0.000726114 i
 7  124 -0.000681336 i
 8  124 -0.000626753 i
 9  124 -0.000561399 i
 10  124 -0.000484431 i
 11  124 -0.000395197 i
 12  124 -0.000293306 i
 13  124 -0.000178696 i
 14  124 -5.17025e-05 i
 15  124  8.6891e-05 i
 16  124  0.000235806 i
 17  124  0.000393251 i
 18  124  0.00055692 i
 19  124  0.000724026 i
 20  124  0.000891356 i
 21  124  0.00105536 i
 22  124  0.00121228 i
 23  124  0.00135824 i
 24  124  0.00148946 i
 25  124  0.00160239 i
 26  124  0.00169383 i
 27  124  0.00176116 i
 28  124  0.00180238 i
 29  124  0.00181626 i
 30  124  0.00180238 i
 31  124  0.00176116 i
 32  124  0.00169383 i
 33  124  0.00160239 i
 34  124  0.00148946 i
 35  124  0.00135824 i
 36  124  0.00121228 i
 37  124  0.00105536 i
 38  124  0.000891356 i
 39  124  0.000724026 i
 40  124  0.00055692 i
 41  124  0.000393251 i
 42  124  0.000235806 i
 43  124  8.68912e-05 i
 44  124 -5.17022e-05 i
 45  124 -0.000178696 i
 46  124 -0.000293305 i
 47  124 -0.000395196 i
 48  124 -0.00048443 i
 49  124 -0.000561398 i
 50  124 -0.000626751 i
 51  124 -0.000681333 i
 52  124 -0.000726111 i
 53  124 -0.000762119 i
 54  124 -0.00079041 i
 55  124 -0.00081201 i
 56  124 -0.000827894 i
 57  124 -0.000838958 i
 58  124 -0.000846009 i
 59  124 -0.000849757 i
